udp,select,poll,sys,dev,etc,root,mkdir,connect,tcp,clone_API,proc,var,network_http,File_IO,accept,home,munmap,rename,mmap,chdir_API,network_connection,execve_API,attack_map
0,40,19,0,0,36,0,0,0,158,0,0,24,4,94,3,0,8,0,8,8,166,0,0
0,44,13,0,0,36,0,0,0,146,0,0,12,2,65,2,0,8,0,8,4,154,0,0
0,44,14,0,0,36,0,0,0,148,0,0,12,2,65,3,0,8,0,8,4,156,0,0
0,40,38,0,0,108,0,0,0,429,0,0,48,8,224,7,0,24,0,24,16,453,0,0
0,40,7,0,0,0,0,0,0,17,0,0,12,2,44,1,0,0,0,0,4,17,0,0
0,40,4,0,0,0,0,0,0,24,0,0,24,4,88,1,0,0,0,0,8,24,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,39,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,38,13,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,39,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,42,19,0,0,36,0,0,0,159,0,0,45,4,115,4,0,8,0,8,8,167,0,0
0,42,28,0,0,72,0,0,0,301,0,0,47,7,187,5,0,16,0,16,16,317,0,0
0,42,46,0,0,108,0,0,0,456,0,0,93,12,303,8,0,24,0,24,24,480,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,42,4,0,0,0,0,0,0,13,0,0,12,2,29,0,0,0,0,0,4,13,0,0
0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,13,0,0,36,0,0,0,149,0,0,24,4,94,2,0,8,0,8,8,157,0,0
0,39,18,0,0,36,0,0,0,155,0,0,24,4,94,3,0,8,0,8,8,163,0,0
0,42,12,0,0,36,0,0,0,146,0,0,12,2,65,3,0,8,0,8,4,154,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,11,0,0,36,0,0,0,144,0,0,12,2,65,2,0,8,0,8,4,152,0,0
0,39,24,0,0,72,0,0,0,285,0,0,24,4,130,5,0,16,0,16,8,301,0,0
0,42,25,0,0,36,0,0,0,197,0,0,60,10,226,5,0,8,0,8,20,205,0,0
0,39,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,42,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,40,19,0,0,36,0,0,0,159,0,0,45,4,115,3,0,8,0,8,8,167,0,0
0,39,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,42,12,0,0,36,0,0,0,148,0,0,44,3,114,2,0,8,0,8,8,156,0,0
0,40,15,0,0,36,0,0,0,153,0,0,24,3,94,3,0,8,0,8,8,161,0,0
0,40,15,0,0,36,0,0,0,152,0,0,23,3,93,3,0,8,0,8,8,160,0,0
0,42,18,0,0,36,0,0,0,157,0,0,24,4,94,3,0,8,0,8,8,165,0,0
0,41,17,0,0,36,0,0,0,157,0,0,24,4,94,4,0,8,0,8,8,165,0,0
0,38,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,42,1,0,0,0,0,0,0,10,0,0,12,2,29,0,0,0,0,0,4,10,0,0
0,42,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,1,0,0,0,0,0,0,10,0,0,12,2,29,0,0,0,0,0,4,10,0,0
0,42,30,0,0,72,0,0,0,308,0,0,48,8,188,6,0,16,0,16,16,324,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,42,51,0,0,144,0,0,0,587,0,0,48,8,260,10,0,32,0,32,16,619,0,0
0,38,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,38,8,0,0,0,0,0,0,34,0,0,24,4,88,2,0,0,0,0,8,34,0,0
0,38,6,0,0,0,0,0,0,16,0,0,12,2,44,1,0,0,0,0,4,16,0,0
0,38,44,0,0,108,0,0,0,452,0,0,135,12,345,8,0,24,0,24,24,476,0,0
0,38,32,0,0,72,0,0,0,310,0,0,90,8,230,6,0,16,0,16,16,326,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,43,0,0,108,0,0,0,450,0,0,72,12,282,7,0,24,0,24,24,474,0,0
0,38,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,38,18,0,0,36,0,0,0,157,0,0,45,4,115,3,0,8,0,8,8,165,0,0
0,38,1,0,0,0,0,0,0,10,0,0,12,2,29,0,0,0,0,0,4,10,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,4,0,0,0,0,0,0,14,0,0,12,2,29,1,0,0,0,0,4,14,0,0
0,38,29,0,0,72,0,0,0,306,0,0,48,8,188,5,0,16,0,16,16,322,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,41,27,0,0,72,0,0,0,298,0,0,24,4,130,5,0,16,0,16,8,314,0,0
0,38,23,0,0,72,0,0,0,283,0,0,24,4,130,4,0,16,0,16,8,299,0,0
0,42,18,0,0,36,0,0,0,158,0,0,36,6,138,3,0,8,0,8,12,166,0,0
0,42,7,0,0,0,0,0,0,22,0,0,12,2,44,2,0,0,0,0,4,22,0,0
0,42,4,0,0,0,0,0,0,14,0,0,12,2,44,1,0,0,0,0,4,14,0,0
0,42,14,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,38,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0
0,38,58,0,0,144,0,0,0,607,0,0,180,16,460,10,0,32,0,32,32,639,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,15,0,0,36,0,0,0,151,0,0,24,4,94,2,0,8,0,8,8,159,0,0
0,40,41,0,0,108,0,0,0,437,0,0,72,12,282,6,0,24,0,24,24,461,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,42,14,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,38,5,0,0,0,0,0,0,30,0,0,24,3,58,2,0,0,0,0,8,30,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,13,0,0,36,0,0,0,149,0,0,24,4,94,2,0,8,0,8,8,157,0,0
0,42,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,39,14,0,0,36,0,0,0,148,0,0,12,2,65,3,0,8,0,8,4,156,0,0
0,42,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,39,14,0,0,36,0,0,0,148,0,0,12,2,65,3,0,8,0,8,4,156,0,0
0,40,22,0,0,72,0,0,0,283,0,0,24,3,130,4,0,16,0,16,8,299,0,0
0,41,19,0,0,36,0,0,0,161,0,0,24,4,94,4,0,8,0,8,8,169,0,0
0,40,3,0,0,0,0,0,0,12,0,0,12,2,44,0,0,0,0,0,4,12,0,0
0,40,2,0,0,0,0,0,0,12,0,0,12,2,44,1,0,0,0,0,4,12,0,0
0,42,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,4,0,0,0,0,0,0,14,0,0,12,2,44,1,0,0,0,0,4,14,0,0
0,38,13,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,39,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,42,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,38,13,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,42,29,0,0,72,0,0,0,304,0,0,69,8,209,5,0,16,0,16,16,320,0,0
0,40,32,0,0,72,0,0,0,312,0,0,48,8,188,6,0,16,0,16,16,328,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,41,13,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,38,4,0,0,0,0,0,0,14,0,0,12,2,29,1,0,0,0,0,4,14,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,29,0,0,72,0,0,0,295,0,0,48,8,188,4,0,16,0,16,16,311,0,0
0,42,10,0,0,36,0,0,0,144,0,0,12,1,65,2,0,8,0,8,4,152,0,0
0,44,15,0,0,36,0,0,0,143,0,0,12,2,65,3,0,8,0,8,4,151,0,0
0,40,41,0,0,108,0,0,0,443,0,0,60,10,268,7,0,24,0,24,20,467,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,44,1,0,0,0,0,0,0,10,0,0,12,2,44,0,0,0,0,0,4,10,0,0
0,42,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0
0,38,4,0,0,0,0,0,0,14,0,0,12,2,44,1,0,0,0,0,4,14,0,0
0,38,13,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,29,0,0,72,0,0,0,306,0,0,90,8,230,5,0,16,0,16,16,322,0,0
0,42,32,0,0,72,0,0,0,310,0,0,90,8,230,6,0,16,0,16,16,326,0,0
0,38,19,0,0,36,0,0,0,159,0,0,24,4,94,4,0,8,0,8,8,167,0,0
0,40,13,0,0,36,0,0,0,149,0,0,24,4,94,2,0,8,0,8,8,157,0,0
0,42,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,38,17,0,0,36,0,0,0,155,0,0,24,4,94,4,0,8,0,8,8,163,0,0
0,42,17,0,0,36,0,0,0,163,0,0,57,6,144,3,0,8,0,8,12,171,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,3,0,0,0,0,0,0,12,0,0,12,2,29,0,0,0,0,0,4,12,0,0
0,41,13,0,0,36,0,0,0,149,0,0,24,4,94,2,0,8,0,8,8,157,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,25,0,0,72,0,0,0,288,0,0,36,6,159,4,0,16,0,16,12,304,0,0
0,38,36,0,0,108,0,0,0,424,0,0,36,6,195,7,0,24,0,24,12,448,0,0
0,38,18,0,0,36,0,0,0,158,0,0,36,6,138,3,0,8,0,8,12,166,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,3,0,0,0,0,0,0,12,0,0,12,2,44,0,0,0,0,0,4,12,0,0
0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,1,0,0,0,0,0,0,10,0,0,12,2,44,0,0,0,0,0,4,10,0,0
0,42,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,32,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,32,13,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,52,32,0,0,72,0,0,0,308,0,0,90,8,230,6,0,16,0,16,16,324,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,42,15,0,0,36,0,0,0,151,0,0,24,4,94,2,0,8,0,8,8,159,0,0
0,40,14,0,0,36,0,0,0,151,0,0,24,4,94,3,0,8,0,8,8,159,0,0
0,42,15,0,0,36,0,0,0,152,0,0,23,3,93,3,0,8,0,8,8,160,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,43,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,44,13,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,44,2,0,0,0,0,0,0,12,0,0,12,2,29,1,0,0,0,0,4,12,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,30,0,0,72,0,0,0,297,0,0,48,8,188,5,0,16,0,16,16,313,0,0
0,39,14,0,0,36,0,0,0,148,0,0,12,2,65,3,0,8,0,8,4,156,0,0
0,42,13,0,0,36,0,0,0,148,0,0,12,1,65,3,0,8,0,8,4,156,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,42,26,0,0,72,0,0,0,287,0,0,24,4,130,5,0,16,0,16,8,303,0,0
0,38,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,42,4,0,0,0,0,0,0,26,0,0,24,4,88,1,0,0,0,0,8,26,0,0
0,36,4,0,0,0,0,0,0,14,0,0,12,2,44,1,0,0,0,0,4,14,0,0
0,40,33,0,0,72,0,0,0,300,0,0,90,8,230,5,0,16,0,16,16,316,0,0
0,38,15,0,0,36,0,0,0,151,0,0,45,4,115,2,0,8,0,8,8,159,0,0
0,41,31,0,0,72,0,0,0,308,0,0,90,8,230,5,0,16,0,16,16,324,0,0
0,40,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0
0,40,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,44,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,44,31,0,0,72,0,0,0,308,0,0,48,8,188,5,0,16,0,16,16,324,0,0
0,44,14,0,0,36,0,0,0,153,0,0,77,5,164,2,0,8,0,8,12,161,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,14,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,40,13,0,0,36,0,0,0,151,0,0,45,3,115,3,0,8,0,8,8,159,0,0
0,40,30,0,0,72,0,0,0,297,0,0,69,8,209,5,0,16,0,16,16,313,0,0
0,42,15,0,0,36,0,0,0,153,0,0,23,3,93,3,0,8,0,8,8,161,0,0
0,40,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,40,32,0,0,72,0,0,0,310,0,0,69,8,209,6,0,16,0,16,16,326,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,5,0,0,0,0,0,0,24,0,0,24,4,58,1,0,0,0,0,8,24,0,0
0,44,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,43,15,0,0,36,0,0,0,151,0,0,24,4,94,2,0,8,0,8,8,159,0,0
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,27,0,0,72,0,0,0,299,0,0,36,6,159,5,0,16,0,16,12,315,0,0
0,44,14,0,0,36,0,0,0,148,0,0,12,2,65,3,0,8,0,8,4,156,0,0
0,41,26,0,0,72,0,0,0,287,0,0,24,4,130,5,0,16,0,16,8,303,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,40,1,0,0,0,0,0,0,10,0,0,12,2,44,0,0,0,0,0,4,10,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,41,8,0,0,0,0,0,0,32,0,0,24,4,88,2,0,0,0,0,8,32,0,0
0,44,13,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,40,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,44,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,44,14,0,0,36,0,0,0,151,0,0,45,4,115,3,0,8,0,8,8,159,0,0
0,44,31,0,0,72,0,0,0,310,0,0,69,7,209,6,0,16,0,16,16,326,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,43,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,44,19,0,0,36,0,0,0,161,0,0,24,4,94,4,0,8,0,8,8,169,0,0
0,44,18,0,0,36,0,0,0,158,0,0,57,6,144,3,0,8,0,8,12,166,0,0
0,38,1,0,0,0,0,0,0,10,0,0,12,2,29,0,0,0,0,0,4,10,0,0
0,42,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0
0,40,31,0,0,72,0,0,0,308,0,0,48,8,188,5,0,16,0,16,16,324,0,0
0,44,25,0,0,72,0,0,0,296,0,0,24,4,130,5,0,16,0,16,8,312,0,0
0,44,29,0,0,72,0,0,0,295,0,0,24,4,130,6,0,16,0,16,8,311,0,0
0,38,12,0,0,36,0,0,0,148,0,0,23,3,93,2,0,8,0,8,8,156,0,0
0,40,4,0,0,0,0,0,0,14,0,0,12,2,44,1,0,0,0,0,4,14,0,0
0,42,4,0,0,0,0,0,0,14,0,0,12,2,44,1,0,0,0,0,4,14,0,0
0,42,4,0,0,0,0,0,0,14,0,0,12,2,44,1,0,0,0,0,4,14,0,0
0,38,19,0,0,36,0,0,0,161,0,0,45,4,115,4,0,8,0,8,8,169,0,0
0,40,31,0,0,72,0,0,0,308,0,0,90,8,230,5,0,16,0,16,16,324,0,0
0,42,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0
0,39,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,42,29,0,0,72,0,0,0,304,0,0,69,8,209,5,0,16,0,16,16,320,0,0
0,41,19,0,0,36,0,0,0,161,0,0,24,4,94,4,0,8,0,8,8,169,0,0
0,42,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,42,13,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,40,2,0,0,0,0,0,0,12,0,0,12,2,29,1,0,0,0,0,4,12,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,1,0,0,0,0,0,0,10,0,0,12,2,29,0,0,0,0,0,4,10,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,44,30,0,0,72,0,0,0,297,0,0,48,8,188,5,0,16,0,16,16,313,0,0
0,43,11,0,0,36,0,0,0,144,0,0,12,2,65,2,0,8,0,8,4,152,0,0
0,40,14,0,0,36,0,0,0,148,0,0,12,2,65,3,0,8,0,8,4,156,0,0
0,44,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,25,0,0,72,0,0,0,285,0,0,24,4,130,4,0,16,0,16,8,301,0,0
0,44,13,0,0,36,0,0,0,149,0,0,24,4,94,2,0,8,0,8,8,157,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,1,0,0,0,0,0,0,10,0,0,12,2,44,0,0,0,0,0,4,10,0,0
0,44,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,44,4,0,0,0,0,0,0,13,0,0,12,2,44,0,0,0,0,0,4,13,0,0
0,44,0,0,0,0,0,0,0,8,0,0,12,1,44,0,0,0,0,0,4,8,0,0
0,40,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,40,18,0,0,36,0,0,0,157,0,0,45,4,115,3,0,8,0,8,8,165,0,0
0,44,14,0,0,36,0,0,0,151,0,0,45,4,115,3,0,8,0,8,8,159,0,0
0,44,35,0,0,72,0,0,0,318,0,0,90,8,230,7,0,16,0,16,16,334,0,0
0,40,13,0,0,36,0,0,0,149,0,0,24,4,94,2,0,8,0,8,8,157,0,0
0,40,46,0,0,108,0,0,0,456,0,0,72,12,282,8,0,24,0,24,24,480,0,0
0,42,20,0,0,36,0,0,0,171,0,0,57,6,144,4,0,8,0,8,12,179,0,0
0,44,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,1,0,0,0,0,0,0,10,0,0,12,2,29,0,0,0,0,0,4,10,0,0
0,44,32,0,0,72,0,0,0,310,0,0,48,8,188,6,0,16,0,16,16,326,0,0
0,44,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,44,14,0,0,36,0,0,0,148,0,0,12,2,65,3,0,8,0,8,4,156,0,0
0,40,14,0,0,36,0,0,0,148,0,0,12,2,65,3,0,8,0,8,4,156,0,0
0,40,39,0,0,108,0,0,0,432,0,0,48,8,224,7,0,24,0,24,16,456,0,0
0,44,4,0,0,0,0,0,0,14,0,0,12,2,44,1,0,0,0,0,4,14,0,0
0,42,4,0,0,0,0,0,0,14,0,0,12,2,44,1,0,0,0,0,4,14,0,0
0,44,1,0,0,0,0,0,0,10,0,0,12,2,44,1,0,0,0,0,4,10,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,43,13,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,44,14,0,0,36,0,0,0,151,0,0,45,4,115,3,0,8,0,8,8,159,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,43,13,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,40,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,40,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,44,17,0,0,36,0,0,0,155,0,0,24,4,94,4,0,8,0,8,8,163,0,0
0,42,15,0,0,36,0,0,0,151,0,0,24,4,94,2,0,8,0,8,8,159,0,0
0,41,14,0,0,36,0,0,0,151,0,0,24,4,94,3,0,8,0,8,8,159,0,0
0,40,34,0,0,72,0,0,0,316,0,0,69,8,209,6,0,16,0,16,16,332,0,0
0,40,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0
0,40,6,0,0,0,0,0,0,30,0,0,24,4,58,1,0,0,0,0,8,30,0,0
0,42,28,0,0,72,0,0,0,295,0,0,48,8,188,5,0,16,0,16,16,311,0,0
0,40,17,0,0,36,0,0,0,154,0,0,12,2,65,4,0,8,0,8,4,162,0,0
0,44,13,0,0,36,0,0,0,146,0,0,12,2,65,2,0,8,0,8,4,154,0,0
0,44,41,0,0,108,0,0,0,435,0,0,48,8,224,8,0,24,0,24,16,459,0,0
0,40,1,0,0,0,0,0,0,10,0,0,12,2,44,0,0,0,0,0,4,10,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,5,0,0,0,0,0,0,24,0,0,24,4,88,1,0,0,0,0,8,24,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,43,13,0,0,36,0,0,0,149,0,0,45,4,115,2,0,8,0,8,8,157,0,0
0,41,46,0,0,108,0,0,0,456,0,0,135,12,345,8,0,24,0,24,24,480,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,44,29,0,0,72,0,0,0,306,0,0,48,8,188,5,0,16,0,16,16,322,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,43,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,42,19,0,0,36,0,0,0,157,0,0,45,4,115,3,0,8,0,8,8,165,0,0
0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,6,0,0,0,0,0,0,19,0,0,24,4,58,1,0,0,0,0,8,19,0,0
0,40,13,0,0,36,0,0,0,149,0,0,24,4,94,2,0,8,0,8,8,157,0,0
0,44,15,0,0,36,0,0,0,152,0,0,23,3,93,3,0,8,0,8,8,160,0,0
0,42,27,0,0,72,0,0,0,302,0,0,24,3,130,6,0,16,0,16,8,318,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,37,0,0,108,0,0,0,427,0,0,48,8,224,6,0,24,0,24,16,451,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,6,0,0,0,0,0,0,19,0,0,24,4,88,1,0,0,0,0,8,19,0,0
0,42,17,0,0,36,0,0,0,167,0,0,57,6,159,3,0,8,0,8,12,175,0,0
0,43,19,0,0,36,0,0,0,161,0,0,45,4,115,4,0,8,0,8,8,169,0,0
0,40,16,0,0,36,0,0,0,153,0,0,45,4,115,2,0,8,0,8,8,161,0,0
0,44,30,0,0,72,0,0,0,297,0,0,90,8,230,5,0,16,0,16,16,313,0,0
0,41,13,0,0,36,0,0,0,149,0,0,24,4,94,2,0,8,0,8,8,157,0,0
0,43,17,0,0,36,0,0,0,157,0,0,24,4,94,4,0,8,0,8,8,165,0,0
0,40,27,0,0,72,0,0,0,293,0,0,48,8,188,4,0,16,0,16,16,309,0,0
0,44,16,0,0,36,0,0,0,153,0,0,45,4,115,3,0,8,0,8,8,161,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,4,0,0,0,0,0,0,14,0,0,12,2,29,1,0,0,0,0,4,14,0,0
0,44,1,0,0,0,0,0,0,10,0,0,12,2,29,0,0,0,0,0,4,10,0,0
0,38,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,40,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,38,16,0,0,36,0,0,0,153,0,0,24,4,94,3,0,8,0,8,8,161,0,0
0,40,14,0,0,36,0,0,0,148,0,0,12,2,65,2,0,8,0,8,4,156,0,0
0,42,13,0,0,36,0,0,0,146,0,0,12,2,65,2,0,8,0,8,4,154,0,0
0,40,24,0,0,72,0,0,0,285,0,0,24,4,130,5,0,16,0,16,8,301,0,0
0,39,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0
0,40,19,0,0,36,0,0,0,170,0,0,48,8,182,3,0,8,0,8,16,178,0,0
